,train,val,test
0,patient_044_node_2,slide_57,slide_362
1,patient_064_node_2,patient_090_node_2,patient_007_node_1
2,slide_364,slide_46,slide_369
3,patient_073_node_0,patient_050_node_2,patient_010_node_2
4,slide_4,slide_7,patient_073_node_2
5,slide_380,slide_1,patient_006_node_3
6,patient_046_node_0,patient_075_node_0,patient_065_node_2
7,slide_28,patient_095_node_1,slide_103
8,patient_078_node_0,slide_51,patient_054_node_1
9,slide_82,patient_097_node_2,patient_070_node_1
10,slide_144,patient_096_node_1,patient_082_node_2
11,patient_099_node_1,patient_036_node_1,slide_153
12,slide_27,slide_122,slide_134
13,patient_078_node_3,patient_023_node_0,patient_045_node_2
14,patient_028_node_4,slide_392,patient_007_node_0
15,patient_079_node_4,slide_124,patient_063_node_1
16,slide_325,slide_35,slide_328
17,slide_94,patient_066_node_4,patient_085_node_0
18,patient_098_node_2,slide_159,patient_085_node_4
19,slide_295,slide_31,patient_049_node_3
20,patient_035_node_3,slide_292,patient_083_node_4
21,patient_041_node_1,patient_008_node_3,patient_042_node_0
22,slide_115,patient_058_node_4,slide_336
23,patient_001_node_3,patient_086_node_3,slide_37
24,patient_093_node_3,patient_000_node_0,slide_307
25,slide_150,patient_027_node_3,slide_288
26,patient_031_node_4,patient_078_node_1,patient_064_node_1
27,patient_093_node_0,slide_339,patient_004_node_3
28,patient_052_node_4,slide_83,patient_089_node_4
29,patient_086_node_2,slide_45,slide_158
30,patient_061_node_0,patient_050_node_0,patient_043_node_1
31,slide_156,patient_006_node_0,patient_066_node_0
32,slide_323,slide_293,patient_059_node_1
33,slide_12,patient_038_node_1,slide_19
34,patient_009_node_3,patient_055_node_0,patient_036_node_4
35,patient_087_node_4,patient_035_node_2,patient_055_node_1
36,patient_073_node_4,patient_054_node_0,slide_3
37,patient_025_node_3,patient_020_node_0,patient_075_node_1
38,patient_060_node_4,slide_139,slide_132
39,patient_032_node_0,patient_060_node_2,slide_50
40,slide_98,slide_84,patient_075_node_3
41,patient_070_node_0,patient_047_node_1,patient_037_node_2
42,patient_082_node_0,patient_033_node_4,slide_314
43,patient_042_node_4,slide_395,patient_019_node_4
44,patient_024_node_3,slide_357,patient_034_node_2
45,slide_10,patient_003_node_0,slide_59
46,slide_273,patient_007_node_2,slide_149
47,patient_025_node_4,slide_360,patient_071_node_0
48,slide_33,slide_24,slide_354
49,slide_34,slide_85,patient_053_node_3
50,patient_012_node_1,patient_090_node_0,patient_061_node_1
51,slide_131,patient_098_node_4,patient_002_node_3
52,slide_302,slide_70,patient_056_node_1
53,slide_72,slide_305,patient_090_node_1
54,patient_074_node_1,slide_322,patient_081_node_3
55,slide_74,patient_042_node_2,patient_025_node_0
56,patient_042_node_1,slide_334,slide_179
57,patient_099_node_0,patient_096_node_0,slide_219
58,patient_079_node_2,slide_374,patient_013_node_3
59,slide_352,slide_373,slide_368
60,slide_341,patient_006_node_4,patient_050_node_4
61,slide_289,patient_027_node_0,patient_019_node_0
62,slide_69,patient_063_node_0,slide_211
63,slide_317,patient_033_node_1,patient_018_node_2
64,slide_71,slide_377,slide_338
65,slide_38,slide_379,slide_256
66,slide_68,slide_213,patient_076_node_4
67,slide_80,slide_316,patient_029_node_1
68,slide_61,patient_032_node_1,slide_181
69,patient_043_node_4,patient_096_node_4,slide_171
70,slide_20,patient_033_node_2,patient_013_node_2
71,slide_140,patient_012_node_0,slide_252
72,slide_16,slide_183,slide_184
73,patient_088_node_0,slide_240,slide_340
74,slide_388,slide_239,slide_205
75,patient_048_node_3,slide_217,slide_187
76,slide_396,slide_197,slide_185
77,patient_056_node_4,patient_075_node_4,patient_019_node_3
78,patient_001_node_0,patient_051_node_4,patient_062_node_3
79,patient_078_node_4,slide_351,slide_192
80,patient_002_node_1,slide_266,slide_308
