,train,val,test
0,patient_044_node_2,patient_038_node_1,slide_349
1,patient_064_node_2,slide_5,slide_146
2,slide_364,slide_17,patient_078_node_1
3,patient_073_node_0,slide_51,slide_104
4,slide_380,patient_036_node_0,slide_375
5,slide_28,patient_071_node_4,patient_004_node_3
6,patient_078_node_0,patient_074_node_0,patient_063_node_1
7,patient_047_node_1,slide_94,patient_082_node_2
8,slide_24,slide_83,patient_006_node_3
9,patient_099_node_1,patient_054_node_0,slide_132
10,slide_27,patient_052_node_4,patient_008_node_1
11,patient_078_node_3,slide_350,slide_376
12,patient_028_node_4,slide_59,patient_037_node_0
13,slide_325,patient_055_node_4,patient_031_node_0
14,patient_098_node_2,patient_073_node_2,slide_110
15,slide_295,patient_056_node_4,patient_079_node_3
16,patient_035_node_3,patient_066_node_1,patient_062_node_4
17,slide_50,patient_058_node_3,patient_054_node_2
18,patient_041_node_1,patient_058_node_1,patient_087_node_4
19,slide_115,slide_57,patient_078_node_4
20,patient_001_node_3,slide_327,slide_314
21,patient_093_node_3,slide_79,slide_159
22,slide_150,patient_060_node_2,patient_049_node_4
23,patient_031_node_4,slide_155,slide_302
24,patient_086_node_2,slide_106,slide_275
25,patient_061_node_0,patient_083_node_0,slide_345
26,slide_156,slide_55,patient_056_node_1
27,slide_323,slide_378,patient_046_node_0
28,slide_12,patient_014_node_1,slide_73
29,patient_009_node_3,slide_44,patient_020_node_3
30,patient_073_node_4,patient_089_node_2,patient_015_node_3
31,patient_059_node_1,slide_125,patient_034_node_2
32,patient_025_node_3,slide_144,slide_149
33,patient_060_node_4,patient_068_node_3,slide_82
34,patient_095_node_1,slide_142,patient_070_node_2
35,patient_032_node_0,slide_133,patient_093_node_0
36,slide_98,slide_16,patient_035_node_0
37,patient_007_node_0,patient_049_node_0,patient_053_node_2
38,patient_070_node_0,slide_46,patient_059_node_2
39,patient_082_node_0,slide_32,patient_042_node_0
40,patient_042_node_4,slide_293,slide_148
41,patient_024_node_3,patient_085_node_3,patient_008_node_3
42,patient_025_node_0,patient_065_node_2,patient_079_node_4
43,patient_090_node_0,slide_372,patient_024_node_0
44,slide_10,slide_137,patient_030_node_2
45,slide_273,patient_002_node_2,patient_034_node_0
46,patient_025_node_4,patient_000_node_3,slide_11
47,slide_33,slide_87,slide_4
48,patient_089_node_4,patient_095_node_4,patient_033_node_4
49,slide_34,patient_074_node_1,slide_389
50,patient_012_node_1,patient_017_node_0,slide_313
51,slide_131,slide_92,patient_021_node_2
52,slide_72,patient_091_node_1,patient_070_node_4
53,slide_74,patient_030_node_1,slide_328
54,patient_042_node_1,slide_394,slide_99
55,patient_055_node_1,slide_289,patient_053_node_0
56,patient_099_node_0,patient_049_node_2,patient_097_node_4
57,patient_079_node_2,slide_246,slide_163
58,slide_352,slide_268,slide_187
59,slide_362,patient_062_node_1,patient_019_node_1
