,train,val,test
0,patient_044_node_2,patient_077_node_3,patient_036_node_4
1,patient_064_node_2,slide_298,patient_075_node_0
2,slide_364,patient_033_node_4,slide_393
3,patient_073_node_0,patient_070_node_4,patient_025_node_4
4,slide_4,slide_332,slide_71
5,slide_380,patient_066_node_4,slide_65
6,slide_28,patient_055_node_3,slide_123
7,patient_078_node_0,patient_009_node_3,slide_137
8,slide_82,patient_027_node_1,patient_093_node_3
9,patient_047_node_1,patient_009_node_4,patient_033_node_0
10,slide_24,patient_003_node_0,slide_48
11,slide_144,patient_070_node_2,patient_046_node_0
12,slide_27,patient_003_node_3,patient_054_node_4
13,patient_078_node_3,slide_117,patient_061_node_1
14,patient_028_node_4,patient_011_node_3,patient_099_node_1
15,patient_079_node_4,patient_045_node_2,patient_007_node_0
16,slide_325,patient_043_node_1,patient_004_node_1
17,slide_94,patient_057_node_4,slide_347
18,patient_098_node_2,patient_050_node_2,patient_038_node_1
19,slide_295,patient_056_node_4,slide_85
20,patient_035_node_3,slide_153,slide_142
21,slide_50,slide_397,patient_005_node_2
22,patient_041_node_1,slide_360,patient_087_node_3
23,slide_115,patient_090_node_1,slide_314
24,patient_001_node_3,patient_088_node_3,slide_152
25,slide_150,patient_090_node_3,patient_089_node_1
26,patient_031_node_4,patient_070_node_1,slide_51
27,patient_093_node_0,patient_047_node_4,patient_039_node_4
28,patient_052_node_4,slide_157,patient_071_node_2
29,patient_086_node_2,patient_079_node_1,slide_1
30,patient_056_node_1,slide_22,slide_108
31,patient_061_node_0,slide_323,patient_064_node_4
32,slide_12,patient_053_node_0,patient_053_node_3
33,patient_087_node_4,slide_154,patient_054_node_2
34,patient_073_node_4,patient_016_node_4,patient_025_node_2
35,patient_059_node_1,slide_60,slide_313
36,patient_025_node_3,patient_006_node_0,slide_293
37,patient_060_node_4,patient_024_node_0,patient_029_node_4
38,patient_095_node_1,patient_062_node_4,patient_061_node_2
39,patient_032_node_0,patient_090_node_4,slide_277
40,slide_98,slide_392,patient_044_node_0
41,patient_070_node_0,patient_074_node_0,patient_038_node_3
42,patient_082_node_0,patient_012_node_2,patient_099_node_3
43,patient_042_node_4,slide_279,patient_006_node_3
44,patient_024_node_3,slide_49,patient_035_node_1
45,patient_025_node_0,patient_083_node_0,patient_091_node_0
46,patient_090_node_0,slide_349,slide_8
47,slide_10,patient_023_node_0,slide_38
48,slide_273,slide_69,slide_145
49,slide_149,patient_011_node_4,slide_346
50,slide_33,patient_084_node_0,slide_336
51,patient_089_node_4,slide_156,patient_042_node_0
52,slide_34,patient_074_node_1,patient_049_node_0
53,patient_012_node_1,patient_032_node_2,patient_098_node_4
54,slide_131,patient_003_node_1,slide_16
55,slide_302,patient_084_node_1,patient_040_node_3
56,slide_72,slide_286,slide_177
57,slide_74,slide_226,patient_045_node_0
58,patient_042_node_1,patient_029_node_2,patient_092_node_4
59,patient_055_node_1,patient_084_node_3,patient_075_node_4
60,patient_099_node_0,slide_184,patient_046_node_4
61,patient_079_node_2,slide_163,slide_271
62,slide_352,slide_234,patient_066_node_3
63,slide_362,slide_167,patient_021_node_1
