,train,val,test
0,patient_044_node_2,slide_32,slide_28
1,patient_064_node_2,slide_121,patient_008_node_4
2,slide_364,patient_086_node_3,slide_18
3,patient_073_node_0,patient_023_node_3,patient_035_node_4
4,slide_4,slide_381,slide_376
5,patient_078_node_0,patient_012_node_1,slide_22
6,slide_82,patient_000_node_1,slide_328
7,patient_047_node_1,patient_077_node_1,slide_48
8,slide_24,slide_101,patient_004_node_2
9,slide_144,patient_073_node_4,slide_85
10,slide_27,patient_090_node_3,slide_380
11,patient_078_node_3,patient_009_node_4,patient_023_node_0
12,patient_079_node_4,patient_034_node_0,patient_090_node_2
13,slide_325,patient_069_node_4,slide_288
14,slide_94,slide_146,patient_089_node_2
15,patient_098_node_2,slide_19,slide_115
16,slide_295,slide_350,patient_085_node_1
17,patient_035_node_3,slide_25,patient_050_node_1
18,slide_50,slide_388,slide_396
19,patient_041_node_1,slide_292,patient_028_node_4
20,patient_001_node_3,slide_109,patient_067_node_0
21,patient_093_node_3,slide_147,slide_20
22,slide_150,slide_324,patient_064_node_4
23,patient_031_node_4,patient_046_node_0,slide_119
24,patient_093_node_0,patient_059_node_3,patient_088_node_0
25,patient_052_node_4,slide_87,slide_345
26,patient_086_node_2,patient_039_node_4,patient_011_node_4
27,patient_061_node_0,patient_075_node_1,patient_025_node_1
28,slide_156,patient_001_node_1,patient_066_node_4
29,slide_12,patient_000_node_0,patient_057_node_2
30,patient_009_node_3,patient_041_node_2,slide_106
31,patient_087_node_4,patient_030_node_2,patient_015_node_0
32,patient_025_node_3,patient_016_node_3,patient_024_node_0
33,patient_095_node_1,patient_062_node_4,slide_74
34,patient_032_node_0,slide_289,patient_075_node_2
35,slide_98,slide_127,patient_075_node_0
36,patient_007_node_0,slide_49,slide_67
37,patient_070_node_0,patient_023_node_4,patient_059_node_4
38,patient_082_node_0,patient_099_node_1,patient_003_node_2
39,patient_042_node_4,slide_384,slide_113
40,patient_024_node_3,slide_154,slide_294
41,patient_025_node_0,patient_047_node_3,patient_042_node_0
42,patient_090_node_0,slide_389,slide_392
43,slide_10,patient_056_node_4,patient_071_node_0
44,slide_273,patient_075_node_3,patient_056_node_2
45,patient_025_node_4,patient_083_node_3,slide_326
46,slide_149,patient_077_node_3,patient_012_node_3
47,slide_33,patient_056_node_1,slide_70
48,patient_089_node_4,patient_017_node_0,patient_059_node_1
49,slide_34,slide_323,slide_140
50,slide_131,patient_096_node_1,slide_277
51,slide_302,patient_095_node_2,patient_010_node_3
52,slide_72,slide_123,slide_116
53,patient_074_node_1,patient_099_node_0,patient_057_node_3
54,patient_042_node_1,patient_003_node_3,patient_031_node_2
55,patient_055_node_1,patient_060_node_4,slide_8
56,patient_079_node_2,patient_027_node_4,patient_020_node_2
57,slide_352,slide_300,slide_382
58,slide_362,slide_280,patient_076_node_3
59,slide_341,slide_247,patient_074_node_4
60,slide_69,slide_321,patient_015_node_4
61,slide_317,slide_318,slide_240
62,slide_71,slide_270,slide_230
63,slide_38,patient_062_node_3,patient_040_node_2
64,slide_68,slide_320,slide_243
65,slide_80,slide_219,patient_008_node_0
66,slide_61,patient_069_node_2,patient_070_node_3
67,patient_043_node_4,slide_264,patient_026_node_0
68,slide_16,patient_046_node_4,patient_086_node_0
69,slide_132,patient_010_node_0,slide_184
70,patient_048_node_3,patient_004_node_4,patient_039_node_0
71,patient_001_node_0,patient_028_node_2,patient_063_node_2
72,patient_078_node_4,slide_342,patient_052_node_2
73,patient_002_node_1,slide_286,slide_224
74,patient_021_node_2,patient_019_node_3,patient_045_node_4
75,slide_90,slide_272,slide_379
76,patient_093_node_2,patient_069_node_3,patient_038_node_4
