,train,val,test
0,patient_064_node_2,slide_294,patient_038_node_3
1,slide_364,patient_091_node_1,slide_2
2,patient_073_node_0,slide_16,patient_023_node_4
3,slide_4,patient_061_node_3,patient_054_node_3
4,slide_380,slide_345,patient_037_node_2
5,patient_046_node_0,slide_35,slide_312
6,slide_28,patient_060_node_1,patient_069_node_4
7,patient_078_node_0,slide_99,patient_089_node_0
8,patient_047_node_1,patient_051_node_3,slide_56
9,slide_24,patient_064_node_1,slide_11
10,patient_099_node_1,slide_109,slide_378
11,slide_27,slide_322,patient_008_node_3
12,patient_078_node_3,patient_033_node_4,slide_301
13,patient_028_node_4,slide_325,slide_395
14,patient_079_node_4,slide_25,slide_370
15,slide_94,slide_155,slide_122
16,patient_098_node_2,slide_40,slide_388
17,patient_035_node_3,patient_082_node_0,slide_290
18,patient_041_node_1,slide_326,patient_010_node_2
19,slide_115,patient_020_node_0,patient_010_node_3
20,patient_001_node_3,slide_82,patient_086_node_1
21,patient_093_node_3,patient_007_node_2,patient_002_node_0
22,slide_150,slide_114,slide_129
23,patient_031_node_4,patient_082_node_3,slide_331
24,patient_093_node_0,patient_054_node_2,patient_000_node_4
25,patient_086_node_2,patient_067_node_0,patient_038_node_1
26,patient_056_node_1,slide_328,slide_123
27,patient_061_node_0,slide_144,patient_008_node_2
28,slide_156,patient_012_node_1,slide_319
29,slide_12,patient_006_node_1,patient_070_node_4
30,patient_009_node_3,patient_084_node_1,slide_66
31,patient_087_node_4,patient_042_node_0,patient_001_node_0
32,patient_073_node_4,patient_044_node_2,patient_034_node_0
33,patient_059_node_1,patient_068_node_2,slide_50
34,patient_025_node_3,slide_323,patient_098_node_0
35,patient_060_node_4,patient_078_node_4,slide_277
36,patient_095_node_1,slide_332,patient_055_node_4
37,patient_032_node_0,patient_098_node_4,patient_046_node_1
38,slide_98,patient_055_node_1,slide_112
39,patient_007_node_0,patient_001_node_2,slide_103
40,patient_070_node_0,slide_392,patient_053_node_4
41,patient_042_node_4,patient_068_node_0,patient_021_node_2
42,patient_024_node_3,patient_035_node_2,patient_089_node_4
43,patient_025_node_0,patient_040_node_1,patient_052_node_4
44,patient_090_node_0,slide_1,slide_46
45,patient_025_node_4,slide_100,slide_53
46,slide_149,slide_138,slide_153
47,slide_33,slide_397,slide_273
48,slide_34,patient_003_node_4,patient_035_node_4
49,slide_131,slide_339,slide_47
50,slide_302,slide_350,patient_007_node_3
51,slide_72,slide_295,patient_070_node_2
52,patient_074_node_1,slide_81,patient_058_node_1
53,slide_74,slide_10,slide_396
54,patient_042_node_1,patient_036_node_0,patient_058_node_0
55,patient_099_node_0,patient_043_node_4,patient_001_node_4
56,patient_079_node_2,slide_379,slide_202
57,slide_352,patient_051_node_2,slide_226
58,slide_362,slide_242,slide_240
59,slide_341,slide_220,patient_070_node_3
60,slide_289,slide_330,slide_262
61,slide_69,slide_377,slide_205
62,slide_317,slide_203,slide_199
63,slide_71,slide_251,slide_228
64,slide_38,slide_192,slide_182
65,slide_68,patient_049_node_1,patient_045_node_1
66,slide_80,patient_018_node_3,patient_015_node_4
67,slide_61,patient_060_node_3,slide_253
68,slide_20,patient_081_node_4,slide_342
69,patient_090_node_2,patient_073_node_1,slide_216
70,slide_140,slide_211,patient_044_node_4
71,slide_132,slide_164,patient_038_node_0
72,patient_088_node_0,slide_343,patient_026_node_2
73,patient_048_node_3,slide_255,slide_286
74,patient_075_node_0,slide_170,patient_034_node_3
75,patient_056_node_4,slide_280,slide_321
76,patient_002_node_1,slide_260,patient_028_node_3
77,slide_90,patient_004_node_4,slide_340
78,patient_093_node_2,slide_243,patient_094_node_1
79,slide_57,patient_009_node_0,patient_015_node_2
80,slide_154,slide_225,slide_161
81,patient_011_node_2,patient_018_node_2,patient_024_node_2
82,patient_015_node_3,slide_169,patient_026_node_4
83,patient_071_node_3,patient_029_node_1,patient_088_node_1
84,slide_73,patient_016_node_1,patient_048_node_1
85,patient_005_node_1,slide_274,patient_081_node_2
86,patient_096_node_1,patient_080_node_4,slide_197
87,patient_081_node_3,slide_212,slide_258
88,slide_87,patient_092_node_4,slide_173
89,patient_043_node_2,patient_045_node_3,slide_177
90,patient_075_node_3,,
91,patient_036_node_1,,
92,patient_066_node_1,,
93,slide_97,,
94,patient_023_node_1,,
95,patient_053_node_3,,
96,slide_384,,
97,patient_001_node_1,,
98,patient_035_node_1,,
99,slide_292,,
100,patient_046_node_2,,
101,patient_058_node_3,,
102,patient_054_node_1,,
103,slide_41,,
104,patient_030_node_2,,
105,slide_15,,
106,slide_355,,
107,slide_159,,
108,patient_048_node_2,,
109,slide_111,,
110,slide_285,,
111,patient_018_node_0,,
112,patient_071_node_2,,
113,patient_044_node_1,,
114,patient_074_node_3,,
115,slide_13,,
116,patient_054_node_4,,
117,patient_083_node_2,,
118,patient_035_node_0,,
119,patient_090_node_1,,
120,slide_146,,
121,patient_088_node_2,,
122,patient_005_node_0,,
123,patient_060_node_2,,
124,patient_083_node_4,,
125,patient_031_node_1,,
126,patient_082_node_1,,
127,patient_078_node_1,,
128,slide_120,,
129,slide_31,,
130,patient_087_node_3,,
131,patient_083_node_3,,
132,slide_78,,
133,slide_54,,
134,patient_074_node_2,,
135,slide_327,,
136,patient_040_node_0,,
137,slide_336,,
138,slide_360,,
139,patient_078_node_2,,
140,patient_066_node_0,,
141,patient_030_node_1,,
142,patient_034_node_2,,
143,patient_047_node_4,,
144,patient_006_node_0,,
145,patient_011_node_1,,
146,patient_099_node_2,,
147,slide_107,,
148,patient_019_node_4,,
149,slide_77,,
150,patient_085_node_2,,
151,slide_139,,
152,slide_104,,
153,patient_086_node_3,,
154,patient_047_node_3,,
155,patient_062_node_4,,
156,slide_298,,
157,slide_64,,
158,slide_96,,
159,slide_65,,
160,patient_079_node_1,,
161,patient_050_node_1,,
162,slide_393,,
163,patient_071_node_0,,
164,slide_5,,
165,slide_117,,
166,slide_79,,
167,slide_133,,
168,patient_031_node_0,,
169,patient_050_node_2,,
170,patient_097_node_2,,
171,patient_058_node_2,,
172,slide_134,,
173,slide_32,,
174,patient_039_node_3,,
175,slide_21,,
176,patient_055_node_0,,
177,patient_095_node_3,,
178,patient_083_node_1,,
179,patient_058_node_4,,
180,patient_003_node_2,,
181,slide_88,,
182,patient_047_node_0,,
183,patient_067_node_1,,
184,slide_136,,
185,slide_306,,
186,patient_095_node_2,,
187,slide_37,,
188,patient_013_node_1,,
189,patient_023_node_0,,
190,slide_357,,
191,patient_004_node_0,,
192,patient_053_node_0,,
193,slide_143,,
194,slide_51,,
195,patient_091_node_0,,
196,slide_121,,
197,patient_003_node_3,,
198,patient_032_node_4,,
199,patient_093_node_1,,
200,patient_065_node_1,,
201,slide_30,,
202,patient_050_node_3,,
203,patient_065_node_2,,
204,patient_041_node_2,,
205,slide_381,,
206,patient_061_node_1,,
207,patient_084_node_4,,
208,patient_056_node_0,,
209,patient_037_node_0,,
210,patient_004_node_1,,
211,slide_86,,
212,slide_9,,
213,patient_077_node_1,,
214,patient_054_node_0,,
215,slide_92,,
216,patient_088_node_3,,
217,slide_124,,
218,patient_011_node_3,,
219,slide_26,,
220,patient_094_node_3,,
221,patient_022_node_2,,
222,patient_043_node_1,,
223,slide_19,,
224,patient_050_node_0,,
225,slide_101,,
226,patient_057_node_0,,
227,patient_039_node_2,,
228,patient_022_node_3,,
229,slide_60,,
230,patient_082_node_4,,
