,train,val,test
0,BRACS_745,BRACS_1336,BRACS_1668
1,BRACS_758,BRACS_1003700,BRACS_1659
2,BRACS_760,BRACS_1248,BRACS_1846
3,BRACS_761,BRACS_3336,BRACS_1275
4,BRACS_1240,BRACS_1845,BRACS_1839
5,BRACS_1241,BRACS_1322,BRACS_3309
6,BRACS_1242,BRACS_1869,BRACS_1850
7,BRACS_1249,BRACS_1634,BRACS_1988
8,BRACS_1251,BRACS_1003668,BRACS_3268
9,BRACS_1253,BRACS_3283,BRACS_1003730
10,BRACS_1255,BRACS_1779,BRACS_1325
11,BRACS_1259,BRACS_1612,BRACS_1890
12,BRACS_1273,BRACS_1880,BRACS_1640
13,BRACS_1274,BRACS_1966,BRACS_1842
14,BRACS_1318,BRACS_1989,BRACS_1493
15,BRACS_1320,BRACS_1793,BRACS_1335
16,BRACS_1321,BRACS_1873,BRACS_1618
17,BRACS_1324,BRACS_1581,BRACS_1244
18,BRACS_1327,BRACS_265,BRACS_3284
19,BRACS_1329,BRACS_3317,BRACS_1786
20,BRACS_1338,BRACS_1594,BRACS_1003705
21,BRACS_1370,BRACS_1409,BRACS_1996
22,BRACS_1408,BRACS_1650,BRACS_1478
23,BRACS_1480,BRACS_1358,BRACS_1649
24,BRACS_1483,BRACS_1003673,BRACS_1292
25,BRACS_1485,BRACS_1875,BRACS_1286
26,BRACS_1508,BRACS_1798,BRACS_1590
27,BRACS_1511,BRACS_297,BRACS_1654
28,BRACS_1582,BRACS_1003684,BRACS_1516
29,BRACS_1583,BRACS_1003677,BRACS_1648
30,BRACS_1593,BRACS_1829,BRACS_3321
31,BRACS_1603,BRACS_748,BRACS_1374
32,BRACS_1605,BRACS_756,BRACS_3316
33,BRACS_1620,BRACS_754,BRACS_295
34,BRACS_1631,BRACS_3294,BRACS_738
35,BRACS_1633,BRACS_1773,BRACS_3266
36,BRACS_1655,BRACS_3285,BRACS_1857
37,BRACS_1656,BRACS_1775,BRACS_1774
38,BRACS_1660,BRACS_1777,BRACS_1257
39,BRACS_1661,BRACS_1947,BRACS_1366
40,BRACS_1664,BRACS_1862,BRACS_1771
41,BRACS_1665,BRACS_1950,BRACS_1588
42,BRACS_1666,BRACS_1497,BRACS_735
43,BRACS_1669,BRACS_1607,BRACS_1874
44,BRACS_1772,BRACS_1512,BRACS_3302
45,BRACS_1784,BRACS_1261,BRACS_3277
46,BRACS_1796,BRACS_1403,BRACS_1404
47,BRACS_1832,BRACS_1401,BRACS_1003718
48,BRACS_1833,BRACS_1378,BRACS_1385
49,BRACS_1841,BRACS_1003691,BRACS_1899
50,BRACS_1866,BRACS_1987,BRACS_1913
51,BRACS_1879,BRACS_1003728,BRACS_1589
52,BRACS_1893,BRACS_1486,BRACS_1503
53,BRACS_1900,BRACS_1876,BRACS_1856
54,BRACS_1901,,
55,BRACS_1902,,
56,BRACS_1904,,
57,BRACS_1905,,
58,BRACS_1924,,
59,BRACS_1948,,
60,BRACS_1960,,
61,BRACS_1961,,
62,BRACS_1962,,
63,BRACS_1964,,
64,BRACS_1965,,
65,BRACS_1967,,
66,BRACS_1972,,
67,BRACS_1986,,
68,BRACS_1994,,
69,BRACS_2000,,
70,BRACS_2002,,
71,BRACS_2004,,
72,BRACS_3269,,
73,BRACS_3270,,
74,BRACS_3271,,
75,BRACS_3272,,
76,BRACS_3274,,
77,BRACS_3276,,
78,BRACS_3279,,
79,BRACS_3281,,
80,BRACS_3311,,
81,BRACS_3312,,
82,BRACS_3334,,
83,BRACS_3335,,
84,BRACS_1003658,,
85,BRACS_1003659,,
86,BRACS_1003669,,
87,BRACS_1003671,,
88,BRACS_1003672,,
89,BRACS_1003686,,
90,BRACS_1003706,,
91,BRACS_1003710,,
92,BRACS_1003724,,
93,BRACS_1003725,,
94,BRACS_1003734,,
95,BRACS_264,,
96,BRACS_1330,,
97,BRACS_1412,,
98,BRACS_1843,,
99,BRACS_1847,,
100,BRACS_1851,,
101,BRACS_1852,,
102,BRACS_1870,,
103,BRACS_1906,,
104,BRACS_1940,,
105,BRACS_1942,,
106,BRACS_3324,,
107,BRACS_1276,,
108,BRACS_1423,,
109,BRACS_1424,,
110,BRACS_1608,,
111,BRACS_1980,,
112,BRACS_3295,,
113,BRACS_3296,,
114,BRACS_3298,,
115,BRACS_3300,,
116,BRACS_3337,,
117,BRACS_1270,,
118,BRACS_1326,,
119,BRACS_1337,,
120,BRACS_1495,,
121,BRACS_1498,,
122,BRACS_1596,,
123,BRACS_1604,,
124,BRACS_1606,,
125,BRACS_1617,,
126,BRACS_1621,,
127,BRACS_1642,,
128,BRACS_1667,,
129,BRACS_1780,,
130,BRACS_1782,,
131,BRACS_1783,,
132,BRACS_1785,,
133,BRACS_1787,,
134,BRACS_1789,,
135,BRACS_1791,,
136,BRACS_1792,,
137,BRACS_1834,,
138,BRACS_1836,,
139,BRACS_1837,,
140,BRACS_1881,,
141,BRACS_1914,,
142,BRACS_1917,,
143,BRACS_1918,,
144,BRACS_1946,,
145,BRACS_1949,,
146,BRACS_1957,,
147,BRACS_1958,,
148,BRACS_1959,,
149,BRACS_1963,,
150,BRACS_1993,,
151,BRACS_1995,,
152,BRACS_1997,,
153,BRACS_2001,,
154,BRACS_2005,,
155,BRACS_3273,,
156,BRACS_3278,,
157,BRACS_3310,,
158,BRACS_3313,,
159,BRACS_1003685,,
160,BRACS_1003707,,
161,BRACS_1334,,
162,BRACS_1416,,
163,BRACS_1619,,
164,BRACS_1821,,
165,BRACS_1824,,
166,BRACS_1848,,
167,BRACS_1853,,
168,BRACS_1896,,
169,BRACS_1952,,
170,BRACS_1295,,
171,BRACS_1591,,
172,BRACS_1592,,
173,BRACS_1595,,
174,BRACS_1609,,
175,BRACS_1003661,,
176,BRACS_280,,
177,BRACS_281,,
178,BRACS_283,,
179,BRACS_288,,
180,BRACS_291,,
181,BRACS_298,,
182,BRACS_311,,
183,BRACS_734,,
184,BRACS_747,,
185,BRACS_749,,
186,BRACS_750,,
187,BRACS_752,,
188,BRACS_753,,
189,BRACS_757,,
190,BRACS_759,,
191,BRACS_773,,
192,BRACS_1231,,
193,BRACS_1232,,
194,BRACS_1233,,
195,BRACS_1235,,
196,BRACS_1263,,
197,BRACS_1265,,
198,BRACS_1272,,
199,BRACS_1277,,
200,BRACS_1279,,
201,BRACS_1287,,
202,BRACS_1288,,
203,BRACS_1289,,
204,BRACS_1293,,
205,BRACS_1356,,
206,BRACS_1357,,
207,BRACS_1360,,
208,BRACS_1406,,
209,BRACS_1407,,
210,BRACS_1477,,
211,BRACS_1484,,
212,BRACS_1487,,
213,BRACS_1635,,
214,BRACS_1636,,
215,BRACS_1637,,
216,BRACS_1638,,
217,BRACS_1639,,
218,BRACS_1643,,
219,BRACS_1646,,
220,BRACS_1647,,
221,BRACS_1652,,
222,BRACS_1810,,
223,BRACS_1812,,
224,BRACS_1827,,
225,BRACS_1828,,
226,BRACS_1830,,
227,BRACS_1831,,
228,BRACS_1984,,
229,BRACS_3289,,
230,BRACS_3290,,
231,BRACS_3291,,
232,BRACS_3293,,
233,BRACS_3305,,
234,BRACS_3308,,
235,BRACS_3314,,
236,BRACS_3315,,
237,BRACS_3319,,
238,BRACS_3320,,
239,BRACS_1003667,,
240,BRACS_1003670,,
241,BRACS_1003678,,
242,BRACS_1003692,,
243,BRACS_1003698,,
244,BRACS_1003699,,
245,BRACS_1003703,,
246,BRACS_1003708,,
247,BRACS_1003709,,
248,BRACS_1003721,,
249,BRACS_1003722,,
250,BRACS_1003723,,
251,BRACS_1003727,,
252,BRACS_1003731,,
253,BRACS_1003732,,
254,BRACS_286,,
255,BRACS_292,,
256,BRACS_301,,
257,BRACS_305,,
258,BRACS_310,,
259,BRACS_1284,,
260,BRACS_1411,,
261,BRACS_1413,,
262,BRACS_1414,,
263,BRACS_1578,,
264,BRACS_1580,,
265,BRACS_1587,,
266,BRACS_1817,,
267,BRACS_1823,,
268,BRACS_1826,,
269,BRACS_1908,,
270,BRACS_1910,,
271,BRACS_3323,,
272,BRACS_739,,
273,BRACS_740,,
274,BRACS_1361,,
275,BRACS_1362,,
276,BRACS_1368,,
277,BRACS_1392,,
278,BRACS_1393,,
279,BRACS_1394,,
280,BRACS_1395,,
281,BRACS_3301,,
282,BRACS_743,,
283,BRACS_1239,,
284,BRACS_1250,,
285,BRACS_1319,,
286,BRACS_1506,,
287,BRACS_1510,,
288,BRACS_1778,,
289,BRACS_1788,,
290,BRACS_1815,,
291,BRACS_1838,,
292,BRACS_1858,,
293,BRACS_1865,,
294,BRACS_1871,,
295,BRACS_1916,,
296,BRACS_1926,,
297,BRACS_1968,,
298,BRACS_1971,,
299,BRACS_1003693,,
300,BRACS_300,,
301,BRACS_1813,,
302,BRACS_1814,,
303,BRACS_1936,,
304,BRACS_1937,,
305,BRACS_1941,,
306,BRACS_1943,,
307,BRACS_1944,,
308,BRACS_1954,,
309,BRACS_1955,,
310,BRACS_2007,,
311,BRACS_1610,,
312,BRACS_1799,,
313,BRACS_1886,,
314,BRACS_1975,,
315,BRACS_755,,
316,BRACS_762,,
317,BRACS_1238,,
318,BRACS_1247,,
319,BRACS_1369,,
320,BRACS_1489,,
321,BRACS_1490,,
322,BRACS_1491,,
323,BRACS_1492,,
324,BRACS_1496,,
325,BRACS_1509,,
326,BRACS_1514,,
327,BRACS_1515,,
328,BRACS_1653,,
329,BRACS_1811,,
330,BRACS_1816,,
331,BRACS_1835,,
332,BRACS_1840,,
333,BRACS_1864,,
334,BRACS_1888,,
335,BRACS_1903,,
336,BRACS_1919,,
337,BRACS_1920,,
338,BRACS_1921,,
339,BRACS_1923,,
340,BRACS_1927,,
341,BRACS_1928,,
342,BRACS_1929,,
343,BRACS_1930,,
344,BRACS_1931,,
345,BRACS_1970,,
346,BRACS_1999,,
347,BRACS_1003697,,
348,BRACS_1283,,
349,BRACS_1473,,
350,BRACS_1474,,
351,BRACS_1476,,
352,BRACS_1597,,
353,BRACS_1602,,
354,BRACS_1867,,
355,BRACS_1872,,
356,BRACS_1878,,
357,BRACS_1897,,
358,BRACS_1945,,
359,BRACS_736,,
360,BRACS_737,,
361,BRACS_1367,,
362,BRACS_1883,,
363,BRACS_1935,,
364,BRACS_1267,,
365,BRACS_1269,,
366,BRACS_1386,,
367,BRACS_1405,,
368,BRACS_1507,,
369,BRACS_1513,,
370,BRACS_1641,,
371,BRACS_1645,,
372,BRACS_1658,,
373,BRACS_1973,,
374,BRACS_1998,,
375,BRACS_3275,,
376,BRACS_3282,,
377,BRACS_3292,,
378,BRACS_1003675,,
379,BRACS_1003713,,
380,BRACS_1003714,,
381,BRACS_1003715,,
382,BRACS_1003716,,
383,BRACS_1579,,
384,BRACS_1598,,
385,BRACS_1599,,
386,BRACS_1601,,
387,BRACS_1820,,
388,BRACS_1855,,
389,BRACS_3322,,
390,BRACS_1296,,
391,BRACS_1584,,
392,BRACS_1585,,
393,BRACS_1614,,
394,BRACS_1632,,
395,BRACS_1974,,
396,BRACS_1978,,
397,BRACS_1979,,
398,BRACS_1981,,
399,BRACS_1379,,
400,BRACS_1494,,
401,BRACS_1499,,
402,BRACS_1616,,
403,BRACS_1622,,
404,BRACS_1794,,
405,BRACS_1795,,
406,BRACS_1808,,
407,BRACS_1860,,
408,BRACS_1861,,
409,BRACS_1863,,
410,BRACS_1877,,
411,BRACS_1882,,
412,BRACS_1911,,
413,BRACS_1912,,
414,BRACS_1915,,
415,BRACS_1922,,
416,BRACS_1925,,
417,BRACS_1932,,
418,BRACS_1933,,
419,BRACS_1934,,
420,BRACS_1969,,
421,BRACS_3318,,
422,BRACS_1228,,
423,BRACS_1825,,
424,BRACS_1844,,
425,BRACS_1849,,
426,BRACS_1892,,
427,BRACS_1895,,
428,BRACS_1938,,
429,BRACS_1003694,,
430,BRACS_1271,,
431,BRACS_1797,,
432,BRACS_1885,,
433,BRACS_1953,,
434,BRACS_1977,,
435,BRACS_1982,,
436,BRACS_1983,,
