,train,val,test
0,BRACS_745,BRACS_2002,BRACS_1948
1,BRACS_1240,BRACS_1003668,BRACS_3312
2,BRACS_1241,BRACS_1965,BRACS_1668
3,BRACS_1242,BRACS_761,BRACS_1890
4,BRACS_1248,BRACS_758,BRACS_1330
5,BRACS_1249,BRACS_1275,BRACS_1640
6,BRACS_1251,BRACS_3268,BRACS_1659
7,BRACS_1253,BRACS_1408,BRACS_1906
8,BRACS_1255,BRACS_3274,BRACS_1583
9,BRACS_1259,BRACS_3324,BRACS_1003669
10,BRACS_1273,BRACS_1851,BRACS_1582
11,BRACS_1274,BRACS_1880,BRACS_1485
12,BRACS_1318,BRACS_3271,BRACS_1904
13,BRACS_1320,BRACS_3335,BRACS_760
14,BRACS_1321,BRACS_1424,BRACS_1665
15,BRACS_1322,BRACS_1959,BRACS_1003661
16,BRACS_1324,BRACS_2001,BRACS_1780
17,BRACS_1325,BRACS_1592,BRACS_1596
18,BRACS_1327,BRACS_1995,BRACS_1642
19,BRACS_1329,BRACS_1792,BRACS_1952
20,BRACS_1336,BRACS_3273,BRACS_1594
21,BRACS_1338,BRACS_1619,BRACS_1824
22,BRACS_1370,BRACS_1277,BRACS_301
23,BRACS_1480,BRACS_1293,BRACS_1407
24,BRACS_1483,BRACS_1587,BRACS_1580
25,BRACS_1493,BRACS_1910,BRACS_1003731
26,BRACS_1508,BRACS_1817,BRACS_752
27,BRACS_1511,BRACS_295,BRACS_1003722
28,BRACS_1593,BRACS_292,BRACS_3315
29,BRACS_1603,BRACS_1828,BRACS_1831
30,BRACS_1605,BRACS_1284,BRACS_1362
31,BRACS_1612,BRACS_754,BRACS_305
32,BRACS_1620,BRACS_3323,BRACS_3319
33,BRACS_1631,BRACS_1003708,BRACS_1003732
34,BRACS_1633,BRACS_1357,BRACS_3305
35,BRACS_1634,BRACS_1319,BRACS_2007
36,BRACS_1655,BRACS_1815,BRACS_1943
37,BRACS_1656,BRACS_1975,BRACS_1937
38,BRACS_1660,BRACS_1871,BRACS_1239
39,BRACS_1661,BRACS_1514,BRACS_1930
40,BRACS_1664,BRACS_1840,BRACS_1816
41,BRACS_1666,BRACS_1935,BRACS_1970
42,BRACS_1669,BRACS_1238,BRACS_1945
43,BRACS_1772,BRACS_1247,BRACS_1931
44,BRACS_1779,BRACS_1999,BRACS_1515
45,BRACS_1784,BRACS_1598,BRACS_1261
46,BRACS_1796,BRACS_1998,BRACS_1003718
47,BRACS_1832,BRACS_1003716,BRACS_1641
48,BRACS_1833,BRACS_3275,BRACS_1974
49,BRACS_1839,BRACS_1849,BRACS_1003691
50,BRACS_1841,BRACS_1885,BRACS_1899
51,BRACS_1866,BRACS_1983,BRACS_1882
52,BRACS_1869,BRACS_1856,BRACS_1494
53,BRACS_1879,BRACS_1895,BRACS_1953
54,BRACS_1893,,
55,BRACS_1900,,
56,BRACS_1901,,
57,BRACS_1902,,
58,BRACS_1905,,
59,BRACS_1924,,
60,BRACS_1960,,
61,BRACS_1961,,
62,BRACS_1962,,
63,BRACS_1964,,
64,BRACS_1966,,
65,BRACS_1967,,
66,BRACS_1972,,
67,BRACS_1986,,
68,BRACS_1988,,
69,BRACS_1989,,
70,BRACS_1994,,
71,BRACS_2000,,
72,BRACS_2004,,
73,BRACS_3269,,
74,BRACS_3270,,
75,BRACS_3272,,
76,BRACS_3276,,
77,BRACS_3279,,
78,BRACS_3281,,
79,BRACS_3283,,
80,BRACS_3309,,
81,BRACS_3311,,
82,BRACS_3334,,
83,BRACS_3336,,
84,BRACS_1003658,,
85,BRACS_1003659,,
86,BRACS_1003671,,
87,BRACS_1003672,,
88,BRACS_1003686,,
89,BRACS_1003700,,
90,BRACS_1003706,,
91,BRACS_1003710,,
92,BRACS_1003724,,
93,BRACS_1003725,,
94,BRACS_1003730,,
95,BRACS_1003734,,
96,BRACS_264,,
97,BRACS_1412,,
98,BRACS_1842,,
99,BRACS_1843,,
100,BRACS_1845,,
101,BRACS_1846,,
102,BRACS_1847,,
103,BRACS_1850,,
104,BRACS_1852,,
105,BRACS_1870,,
106,BRACS_1940,,
107,BRACS_1942,,
108,BRACS_1276,,
109,BRACS_1423,,
110,BRACS_1608,,
111,BRACS_1980,,
112,BRACS_3295,,
113,BRACS_3296,,
114,BRACS_3298,,
115,BRACS_3300,,
116,BRACS_3337,,
117,BRACS_1244,,
118,BRACS_1270,,
119,BRACS_1326,,
120,BRACS_1335,,
121,BRACS_1337,,
122,BRACS_1409,,
123,BRACS_1495,,
124,BRACS_1498,,
125,BRACS_1581,,
126,BRACS_1604,,
127,BRACS_1606,,
128,BRACS_1617,,
129,BRACS_1618,,
130,BRACS_1621,,
131,BRACS_1667,,
132,BRACS_1782,,
133,BRACS_1783,,
134,BRACS_1785,,
135,BRACS_1786,,
136,BRACS_1787,,
137,BRACS_1789,,
138,BRACS_1791,,
139,BRACS_1793,,
140,BRACS_1834,,
141,BRACS_1836,,
142,BRACS_1837,,
143,BRACS_1873,,
144,BRACS_1881,,
145,BRACS_1914,,
146,BRACS_1917,,
147,BRACS_1918,,
148,BRACS_1946,,
149,BRACS_1949,,
150,BRACS_1957,,
151,BRACS_1958,,
152,BRACS_1963,,
153,BRACS_1993,,
154,BRACS_1996,,
155,BRACS_1997,,
156,BRACS_2005,,
157,BRACS_3278,,
158,BRACS_3310,,
159,BRACS_3313,,
160,BRACS_3317,,
161,BRACS_1003685,,
162,BRACS_1003705,,
163,BRACS_1003707,,
164,BRACS_1334,,
165,BRACS_1416,,
166,BRACS_1821,,
167,BRACS_1848,,
168,BRACS_1853,,
169,BRACS_1896,,
170,BRACS_265,,
