,train,val,test
0,BRACS_745,BRACS_1866,BRACS_1890
1,BRACS_758,BRACS_1608,BRACS_1003706
2,BRACS_760,BRACS_1948,BRACS_1669
3,BRACS_761,BRACS_1902,BRACS_3309
4,BRACS_1240,BRACS_1248,BRACS_1605
5,BRACS_1241,BRACS_1900,BRACS_1633
6,BRACS_1249,BRACS_1962,BRACS_1905
7,BRACS_1251,BRACS_1631,BRACS_1508
8,BRACS_1253,BRACS_1003686,BRACS_3295
9,BRACS_1255,BRACS_1329,BRACS_1327
10,BRACS_1259,BRACS_1242,BRACS_1003710
11,BRACS_1273,BRACS_3270,BRACS_1275
12,BRACS_1274,BRACS_1325,BRACS_2000
13,BRACS_1318,BRACS_1832,BRACS_1779
14,BRACS_1320,BRACS_1003724,BRACS_1846
15,BRACS_1321,BRACS_1596,BRACS_1594
16,BRACS_1322,BRACS_1416,BRACS_1785
17,BRACS_1324,BRACS_3313,BRACS_1821
18,BRACS_1336,BRACS_1959,BRACS_1619
19,BRACS_1338,BRACS_1896,BRACS_1837
20,BRACS_1370,BRACS_1853,BRACS_1335
21,BRACS_1408,BRACS_265,BRACS_1958
22,BRACS_1480,BRACS_1394,BRACS_3320
23,BRACS_1483,BRACS_1637,BRACS_1003703
24,BRACS_1485,BRACS_3293,BRACS_286
25,BRACS_1493,BRACS_1647,BRACS_3291
26,BRACS_1511,BRACS_1284,BRACS_3294
27,BRACS_1582,BRACS_1798,BRACS_739
28,BRACS_1583,BRACS_3289,BRACS_1477
29,BRACS_1593,BRACS_295,BRACS_3314
30,BRACS_1603,BRACS_754,BRACS_1374
31,BRACS_1612,BRACS_291,BRACS_3316
32,BRACS_1620,BRACS_1232,BRACS_1265
33,BRACS_1634,BRACS_1277,BRACS_1487
34,BRACS_1640,BRACS_1287,BRACS_1003721
35,BRACS_1655,BRACS_1941,BRACS_1239
36,BRACS_1656,BRACS_1975,BRACS_1944
37,BRACS_1659,BRACS_1838,BRACS_1257
38,BRACS_1660,BRACS_300,BRACS_1610
39,BRACS_1661,BRACS_1367,BRACS_1928
40,BRACS_1664,BRACS_1920,BRACS_1514
41,BRACS_1665,BRACS_1473,BRACS_1497
42,BRACS_1666,BRACS_1607,BRACS_1970
