,train,val,test
BRACS_745,True,False,False
BRACS_758,True,False,False
BRACS_760,True,False,False
BRACS_1240,True,False,False
BRACS_1241,True,False,False
BRACS_1242,True,False,False
BRACS_1248,True,False,False
BRACS_1249,True,False,False
BRACS_1253,True,False,False
BRACS_1255,True,False,False
BRACS_1259,True,False,False
BRACS_1273,True,False,False
BRACS_1274,True,False,False
BRACS_1318,True,False,False
BRACS_1320,True,False,False
BRACS_1321,True,False,False
BRACS_1322,True,False,False
BRACS_1324,True,False,False
BRACS_1325,True,False,False
BRACS_1327,True,False,False
BRACS_1329,True,False,False
BRACS_1336,True,False,False
BRACS_1338,True,False,False
BRACS_1370,True,False,False
BRACS_1408,True,False,False
BRACS_1480,True,False,False
BRACS_1483,True,False,False
BRACS_1485,True,False,False
BRACS_1508,True,False,False
BRACS_1582,True,False,False
BRACS_1593,True,False,False
BRACS_1603,True,False,False
BRACS_1605,True,False,False
BRACS_1612,True,False,False
BRACS_1620,True,False,False
BRACS_1631,True,False,False
BRACS_1655,True,False,False
BRACS_1656,True,False,False
BRACS_1659,True,False,False
BRACS_1660,True,False,False
BRACS_1664,True,False,False
BRACS_1665,True,False,False
BRACS_1668,True,False,False
BRACS_1669,True,False,False
BRACS_1772,True,False,False
BRACS_1779,True,False,False
BRACS_1784,True,False,False
BRACS_1796,True,False,False
BRACS_1832,True,False,False
BRACS_1839,True,False,False
BRACS_1841,True,False,False
BRACS_1866,True,False,False
BRACS_1869,True,False,False
BRACS_1879,True,False,False
BRACS_1880,True,False,False
BRACS_1890,True,False,False
BRACS_1893,True,False,False
BRACS_1900,True,False,False
BRACS_1901,True,False,False
BRACS_1902,True,False,False
BRACS_1904,True,False,False
BRACS_1924,True,False,False
BRACS_1960,True,False,False
BRACS_1961,True,False,False
BRACS_1962,True,False,False
BRACS_1965,True,False,False
BRACS_1966,True,False,False
BRACS_1972,True,False,False
BRACS_1988,True,False,False
BRACS_1989,True,False,False
BRACS_1994,True,False,False
BRACS_2000,True,False,False
BRACS_2004,True,False,False
BRACS_3268,True,False,False
BRACS_3271,True,False,False
BRACS_3272,True,False,False
BRACS_3274,True,False,False
BRACS_3276,True,False,False
BRACS_3279,True,False,False
BRACS_3283,True,False,False
BRACS_3311,True,False,False
BRACS_3312,True,False,False
BRACS_3335,True,False,False
BRACS_3336,True,False,False
BRACS_1003659,True,False,False
BRACS_1003668,True,False,False
BRACS_1003669,True,False,False
BRACS_1003671,True,False,False
BRACS_1003710,True,False,False
BRACS_1003724,True,False,False
BRACS_1003725,True,False,False
BRACS_1003730,True,False,False
BRACS_1003734,True,False,False
BRACS_264,True,False,False
BRACS_1412,True,False,False
BRACS_1843,True,False,False
BRACS_1845,True,False,False
BRACS_1846,True,False,False
BRACS_1847,True,False,False
BRACS_1850,True,False,False
BRACS_1851,True,False,False
BRACS_1852,True,False,False
BRACS_1870,True,False,False
BRACS_1940,True,False,False
BRACS_1942,True,False,False
