,train,val,test
0,BRACS_745,BRACS_1003700,BRACS_3309
1,BRACS_758,BRACS_1842,BRACS_3270
2,BRACS_760,BRACS_1003672,BRACS_1251
3,BRACS_1240,BRACS_1640,BRACS_1666
4,BRACS_1241,BRACS_1948,BRACS_2002
5,BRACS_1242,BRACS_3334,BRACS_1906
6,BRACS_1248,BRACS_1493,BRACS_3269
7,BRACS_1249,BRACS_1003706,BRACS_1905
8,BRACS_1253,BRACS_1633,BRACS_1967
9,BRACS_1255,BRACS_1964,BRACS_1833
10,BRACS_1259,BRACS_1511,BRACS_1003658
11,BRACS_1273,BRACS_761,BRACS_1583
12,BRACS_1274,BRACS_1003686,BRACS_1634
13,BRACS_1318,BRACS_1986,BRACS_1330
14,BRACS_1320,BRACS_3281,BRACS_1661
15,BRACS_1321,BRACS_1896,BRACS_3317
16,BRACS_1322,BRACS_1918,BRACS_1334
17,BRACS_1324,BRACS_1595,BRACS_1997
18,BRACS_1325,BRACS_1789,BRACS_1853
19,BRACS_1327,BRACS_1873,BRACS_1785
20,BRACS_1329,BRACS_3313,BRACS_1836
21,BRACS_1336,BRACS_1604,BRACS_1848
22,BRACS_1338,BRACS_1578,BRACS_757
23,BRACS_1370,BRACS_1003678,BRACS_1358
24,BRACS_1408,BRACS_1638,BRACS_1830
25,BRACS_1480,BRACS_3323,BRACS_1487
26,BRACS_1483,BRACS_747,BRACS_1272
27,BRACS_1485,BRACS_1265,BRACS_1477
28,BRACS_1508,BRACS_1368,BRACS_753
29,BRACS_1582,BRACS_1654,BRACS_1411
30,BRACS_1593,BRACS_3293,BRACS_1648
31,BRACS_1603,BRACS_750,BRACS_3301
32,BRACS_1605,BRACS_1831,BRACS_1003708
33,BRACS_1612,BRACS_3321,BRACS_1635
34,BRACS_1620,BRACS_1235,BRACS_1003684
35,BRACS_1631,BRACS_1257,BRACS_1239
36,BRACS_1655,BRACS_1003693,BRACS_1610
37,BRACS_1656,BRACS_2007,BRACS_1936
38,BRACS_1659,BRACS_1955,BRACS_743
39,BRACS_1660,BRACS_1999,BRACS_1496
40,BRACS_1664,BRACS_1928,BRACS_1597
41,BRACS_1665,BRACS_1897,BRACS_1811
42,BRACS_1668,BRACS_1492,BRACS_1920
43,BRACS_1669,BRACS_1930,BRACS_1474
44,BRACS_1772,BRACS_1489,BRACS_1867
45,BRACS_1779,BRACS_1998,BRACS_1386
46,BRACS_1784,BRACS_1614,BRACS_1601
47,BRACS_1796,BRACS_1507,BRACS_1599
48,BRACS_1832,BRACS_1003718,BRACS_1973
49,BRACS_1839,BRACS_1934,BRACS_1977
50,BRACS_1841,BRACS_1982,BRACS_1844
51,BRACS_1866,BRACS_1486,BRACS_1987
52,BRACS_1869,BRACS_1794,BRACS_1003694
53,BRACS_1879,BRACS_1915,BRACS_1589
54,BRACS_1880,,
55,BRACS_1890,,
56,BRACS_1893,,
57,BRACS_1900,,
58,BRACS_1901,,
59,BRACS_1902,,
60,BRACS_1904,,
61,BRACS_1924,,
62,BRACS_1960,,
63,BRACS_1961,,
64,BRACS_1962,,
65,BRACS_1965,,
66,BRACS_1966,,
67,BRACS_1972,,
68,BRACS_1988,,
69,BRACS_1989,,
70,BRACS_1994,,
71,BRACS_2000,,
72,BRACS_2004,,
73,BRACS_3268,,
74,BRACS_3271,,
75,BRACS_3272,,
76,BRACS_3274,,
77,BRACS_3276,,
78,BRACS_3279,,
79,BRACS_3283,,
80,BRACS_3311,,
81,BRACS_3312,,
82,BRACS_3335,,
83,BRACS_3336,,
84,BRACS_1003659,,
85,BRACS_1003668,,
86,BRACS_1003669,,
87,BRACS_1003671,,
88,BRACS_1003710,,
89,BRACS_1003724,,
90,BRACS_1003725,,
91,BRACS_1003730,,
92,BRACS_1003734,,
93,BRACS_264,,
94,BRACS_1412,,
95,BRACS_1843,,
96,BRACS_1845,,
97,BRACS_1846,,
98,BRACS_1847,,
99,BRACS_1850,,
100,BRACS_1851,,
101,BRACS_1852,,
102,BRACS_1870,,
103,BRACS_1940,,
104,BRACS_1942,,
105,BRACS_3324,,
106,BRACS_1275,,
107,BRACS_1276,,
108,BRACS_1423,,
109,BRACS_1424,,
110,BRACS_1608,,
111,BRACS_1980,,
112,BRACS_3295,,
113,BRACS_3296,,
114,BRACS_3298,,
115,BRACS_3300,,
116,BRACS_3337,,
117,BRACS_1244,,
118,BRACS_1270,,
119,BRACS_1326,,
120,BRACS_1335,,
121,BRACS_1337,,
122,BRACS_1409,,
123,BRACS_1495,,
124,BRACS_1498,,
125,BRACS_1581,,
126,BRACS_1594,,
127,BRACS_1596,,
128,BRACS_1606,,
129,BRACS_1617,,
130,BRACS_1618,,
131,BRACS_1621,,
132,BRACS_1642,,
133,BRACS_1667,,
134,BRACS_1780,,
135,BRACS_1782,,
136,BRACS_1783,,
137,BRACS_1786,,
138,BRACS_1787,,
139,BRACS_1791,,
140,BRACS_1792,,
141,BRACS_1793,,
142,BRACS_1834,,
143,BRACS_1837,,
144,BRACS_1881,,
145,BRACS_1914,,
146,BRACS_1917,,
147,BRACS_1946,,
148,BRACS_1949,,
149,BRACS_1957,,
150,BRACS_1958,,
151,BRACS_1959,,
152,BRACS_1963,,
153,BRACS_1993,,
154,BRACS_1995,,
155,BRACS_1996,,
156,BRACS_2001,,
157,BRACS_2005,,
158,BRACS_3273,,
159,BRACS_3278,,
160,BRACS_3310,,
161,BRACS_1003685,,
162,BRACS_1003705,,
163,BRACS_1003707,,
164,BRACS_1416,,
165,BRACS_1619,,
166,BRACS_1821,,
167,BRACS_1824,,
168,BRACS_1952,,
169,BRACS_265,,
170,BRACS_1295,,
171,BRACS_1591,,
172,BRACS_1592,,
173,BRACS_1609,,
174,BRACS_3284,,
175,BRACS_1003661,,
176,BRACS_280,,
177,BRACS_281,,
178,BRACS_283,,
179,BRACS_288,,
180,BRACS_291,,
181,BRACS_295,,
182,BRACS_297,,
183,BRACS_298,,
184,BRACS_311,,
185,BRACS_734,,
186,BRACS_748,,
187,BRACS_749,,
188,BRACS_752,,
189,BRACS_754,,
190,BRACS_756,,
191,BRACS_759,,
192,BRACS_773,,
193,BRACS_1231,,
194,BRACS_1232,,
195,BRACS_1233,,
196,BRACS_1263,,
197,BRACS_1277,,
198,BRACS_1279,,
199,BRACS_1287,,
200,BRACS_1288,,
201,BRACS_1289,,
202,BRACS_1292,,
203,BRACS_1293,,
204,BRACS_1356,,
205,BRACS_1357,,
206,BRACS_1360,,
207,BRACS_1374,,
208,BRACS_1406,,
209,BRACS_1407,,
210,BRACS_1478,,
211,BRACS_1484,,
212,BRACS_1516,,
213,BRACS_1636,,
214,BRACS_1637,,
215,BRACS_1639,,
216,BRACS_1643,,
217,BRACS_1646,,
218,BRACS_1647,,
219,BRACS_1649,,
220,BRACS_1650,,
221,BRACS_1652,,
222,BRACS_1810,,
223,BRACS_1812,,
224,BRACS_1827,,
225,BRACS_1828,,
226,BRACS_1829,,
227,BRACS_1875,,
228,BRACS_1984,,
229,BRACS_3289,,
230,BRACS_3290,,
231,BRACS_3291,,
232,BRACS_3294,,
233,BRACS_3305,,
234,BRACS_3308,,
235,BRACS_3314,,
236,BRACS_3315,,
237,BRACS_3316,,
238,BRACS_3319,,
239,BRACS_3320,,
240,BRACS_1003667,,
241,BRACS_1003670,,
242,BRACS_1003673,,
243,BRACS_1003677,,
244,BRACS_1003692,,
245,BRACS_1003698,,
246,BRACS_1003699,,
247,BRACS_1003703,,
248,BRACS_1003709,,
249,BRACS_1003721,,
250,BRACS_1003722,,
251,BRACS_1003723,,
252,BRACS_1003727,,
253,BRACS_1003731,,
254,BRACS_1003732,,
255,BRACS_286,,
256,BRACS_292,,
257,BRACS_301,,
258,BRACS_305,,
259,BRACS_310,,
260,BRACS_1284,,
261,BRACS_1286,,
262,BRACS_1413,,
263,BRACS_1414,,
264,BRACS_1580,,
265,BRACS_1587,,
266,BRACS_1590,,
267,BRACS_1817,,
268,BRACS_1823,,
269,BRACS_1826,,
270,BRACS_1908,,
271,BRACS_1910,,
272,BRACS_738,,
273,BRACS_739,,
274,BRACS_740,,
275,BRACS_1361,,
276,BRACS_1362,,
277,BRACS_1392,,
278,BRACS_1393,,
279,BRACS_1394,,
280,BRACS_1395,,
281,BRACS_1798,,
282,BRACS_1250,,
283,BRACS_1319,,
284,BRACS_1506,,
285,BRACS_1510,,
286,BRACS_1773,,
287,BRACS_1774,,
288,BRACS_1775,,
289,BRACS_1777,,
290,BRACS_1778,,
291,BRACS_1788,,
292,BRACS_1815,,
293,BRACS_1838,,
294,BRACS_1857,,
295,BRACS_1858,,
296,BRACS_1865,,
297,BRACS_1871,,
298,BRACS_1916,,
299,BRACS_1926,,
300,BRACS_1968,,
301,BRACS_1971,,
302,BRACS_300,,
303,BRACS_1813,,
304,BRACS_1814,,
305,BRACS_1937,,
306,BRACS_1941,,
307,BRACS_1943,,
308,BRACS_1944,,
309,BRACS_1954,,
310,BRACS_1799,,
311,BRACS_1886,,
312,BRACS_1975,,
313,BRACS_3266,,
314,BRACS_3285,,
315,BRACS_755,,
316,BRACS_762,,
317,BRACS_1238,,
318,BRACS_1247,,
319,BRACS_1369,,
