,train,val,test
0,BRACS_745,BRACS_3283,BRACS_1631
1,BRACS_760,BRACS_3271,BRACS_3312
2,BRACS_761,BRACS_1772,BRACS_1003671
3,BRACS_1240,BRACS_3334,BRACS_3309
4,BRACS_1242,BRACS_3281,BRACS_1273
5,BRACS_1248,BRACS_1960,BRACS_758
6,BRACS_1249,BRACS_2004,BRACS_3324
7,BRACS_1251,BRACS_1669,BRACS_1259
8,BRACS_1253,BRACS_1655,BRACS_3279
9,BRACS_1255,BRACS_1833,BRACS_1847
10,BRACS_1318,BRACS_1241,BRACS_1003734
11,BRACS_1321,BRACS_1320,BRACS_1423
12,BRACS_1322,BRACS_3269,BRACS_3336
13,BRACS_1324,BRACS_1274,BRACS_1327
14,BRACS_1325,BRACS_1832,BRACS_1906
15,BRACS_1329,BRACS_1821,BRACS_1787
16,BRACS_1336,BRACS_1003685,BRACS_265
17,BRACS_1338,BRACS_1837,BRACS_1642
18,BRACS_1370,BRACS_1581,BRACS_1592
19,BRACS_1408,BRACS_1918,BRACS_1993
20,BRACS_1480,BRACS_1609,BRACS_1270
21,BRACS_1483,BRACS_2005,BRACS_1783
22,BRACS_1485,BRACS_1580,BRACS_1638
23,BRACS_1493,BRACS_1003721,BRACS_1358
24,BRACS_1508,BRACS_773,BRACS_1231
25,BRACS_1511,BRACS_1003709,BRACS_738
26,BRACS_1582,BRACS_1289,BRACS_1003684
27,BRACS_1583,BRACS_1817,BRACS_1003678
28,BRACS_1593,BRACS_1394,BRACS_311
29,BRACS_1603,BRACS_1635,BRACS_747
30,BRACS_1605,BRACS_3289,BRACS_1827
31,BRACS_1612,BRACS_3305,BRACS_3320
32,BRACS_1620,BRACS_1487,BRACS_1406
33,BRACS_1633,BRACS_1003698,BRACS_1652
34,BRACS_1634,BRACS_1003722,BRACS_283
35,BRACS_1640,BRACS_1506,BRACS_3285
36,BRACS_1656,BRACS_2007,BRACS_1257
37,BRACS_1659,BRACS_1943,BRACS_1799
38,BRACS_1660,BRACS_1941,BRACS_1815
39,BRACS_1661,BRACS_1840,BRACS_1512
40,BRACS_1664,BRACS_1931,BRACS_1509
41,BRACS_1665,BRACS_1897,BRACS_1811
42,BRACS_1666,BRACS_1888,BRACS_1247
43,BRACS_1668,BRACS_1238,BRACS_1927
44,BRACS_1779,BRACS_3302,BRACS_1921
45,BRACS_1784,BRACS_1641,BRACS_3322
46,BRACS_1796,BRACS_1261,BRACS_1003714
47,BRACS_1839,BRACS_1386,BRACS_1003715
48,BRACS_1841,BRACS_3292,BRACS_1579
49,BRACS_1866,BRACS_1825,BRACS_1915
50,BRACS_1869,BRACS_1003694,BRACS_1933
51,BRACS_1879,BRACS_1877,BRACS_1895
52,BRACS_1880,BRACS_1983,BRACS_1271
53,BRACS_1890,BRACS_1912,BRACS_1922
54,BRACS_1893,,
55,BRACS_1900,,
56,BRACS_1901,,
57,BRACS_1902,,
58,BRACS_1904,,
59,BRACS_1905,,
60,BRACS_1924,,
61,BRACS_1948,,
62,BRACS_1961,,
63,BRACS_1962,,
64,BRACS_1964,,
65,BRACS_1965,,
66,BRACS_1966,,
67,BRACS_1967,,
68,BRACS_1972,,
69,BRACS_1986,,
70,BRACS_1988,,
71,BRACS_1989,,
72,BRACS_1994,,
73,BRACS_2000,,
74,BRACS_2002,,
75,BRACS_3268,,
76,BRACS_3270,,
77,BRACS_3272,,
78,BRACS_3274,,
79,BRACS_3276,,
80,BRACS_3311,,
81,BRACS_3335,,
82,BRACS_1003658,,
83,BRACS_1003659,,
84,BRACS_1003668,,
85,BRACS_1003669,,
86,BRACS_1003672,,
87,BRACS_1003686,,
88,BRACS_1003700,,
89,BRACS_1003706,,
90,BRACS_1003710,,
91,BRACS_1003724,,
92,BRACS_1003725,,
93,BRACS_1003730,,
94,BRACS_264,,
95,BRACS_1330,,
96,BRACS_1412,,
97,BRACS_1842,,
98,BRACS_1843,,
99,BRACS_1845,,
100,BRACS_1846,,
101,BRACS_1850,,
102,BRACS_1851,,
103,BRACS_1852,,
