,train,val,test
0,BRACS_745,BRACS_3335,BRACS_1480
1,BRACS_758,BRACS_1841,BRACS_1423
2,BRACS_760,BRACS_1338,BRACS_1493
3,BRACS_761,BRACS_1603,BRACS_1003671
4,BRACS_1241,BRACS_1248,BRACS_1779
5,BRACS_1249,BRACS_1003730,BRACS_1988
6,BRACS_1251,BRACS_3281,BRACS_3268
7,BRACS_1253,BRACS_1582,BRACS_1276
8,BRACS_1255,BRACS_264,BRACS_3269
9,BRACS_1259,BRACS_1242,BRACS_1318
10,BRACS_1274,BRACS_1960,BRACS_1003724
11,BRACS_1320,BRACS_3270,BRACS_1833
12,BRACS_1321,BRACS_1964,BRACS_1273
13,BRACS_1322,BRACS_1240,BRACS_1003710
14,BRACS_1324,BRACS_1330,BRACS_1869
15,BRACS_1325,BRACS_1617,BRACS_1594
16,BRACS_1327,BRACS_1952,BRACS_1997
17,BRACS_1329,BRACS_3284,BRACS_1003705
18,BRACS_1336,BRACS_2001,BRACS_2005
19,BRACS_1370,BRACS_1824,BRACS_1783
20,BRACS_1408,BRACS_1896,BRACS_1993
21,BRACS_1483,BRACS_3313,BRACS_1792
22,BRACS_1485,BRACS_1284,BRACS_750
23,BRACS_1508,BRACS_1478,BRACS_1272
24,BRACS_1511,BRACS_1477,BRACS_1003731
25,BRACS_1583,BRACS_3315,BRACS_1817
26,BRACS_1593,BRACS_1580,BRACS_1407
27,BRACS_1605,BRACS_1003677,BRACS_1393
28,BRACS_1612,BRACS_1003722,BRACS_1003698
29,BRACS_1620,BRACS_752,BRACS_1984
30,BRACS_1631,BRACS_1003699,BRACS_1003692
31,BRACS_1633,BRACS_1357,BRACS_1828
32,BRACS_1634,BRACS_1235,BRACS_295
33,BRACS_1640,BRACS_286,BRACS_3305
34,BRACS_1655,BRACS_1288,BRACS_3293
35,BRACS_1656,BRACS_1775,BRACS_1799
36,BRACS_1659,BRACS_1774,BRACS_1506
37,BRACS_1660,BRACS_1968,BRACS_1936
38,BRACS_1661,BRACS_1858,BRACS_1257
39,BRACS_1664,BRACS_1283,BRACS_1864
40,BRACS_1665,BRACS_1003697,BRACS_3302
41,BRACS_1666,BRACS_1512,BRACS_1496
42,BRACS_1668,BRACS_1927,BRACS_735
43,BRACS_1669,BRACS_1514,BRACS_1490
44,BRACS_1772,BRACS_1921,BRACS_1867
45,BRACS_1784,BRACS_1614,BRACS_1978
46,BRACS_1796,BRACS_1269,BRACS_3292
47,BRACS_1832,BRACS_1981,BRACS_1401
48,BRACS_1839,BRACS_1855,BRACS_3282
49,BRACS_1866,BRACS_1795,BRACS_1589
50,BRACS_1879,BRACS_1494,BRACS_1616
51,BRACS_1880,BRACS_1913,BRACS_1003691
52,BRACS_1890,BRACS_1856,BRACS_1892
53,BRACS_1893,BRACS_1844,BRACS_1911
54,BRACS_1900,,
55,BRACS_1901,,
56,BRACS_1902,,
57,BRACS_1904,,
58,BRACS_1905,,
59,BRACS_1924,,
60,BRACS_1948,,
61,BRACS_1961,,
62,BRACS_1962,,
63,BRACS_1965,,
64,BRACS_1966,,
65,BRACS_1967,,
66,BRACS_1972,,
67,BRACS_1986,,
68,BRACS_1989,,
69,BRACS_1994,,
70,BRACS_2000,,
71,BRACS_2002,,
72,BRACS_2004,,
73,BRACS_3271,,
74,BRACS_3272,,
75,BRACS_3274,,
76,BRACS_3276,,
77,BRACS_3279,,
78,BRACS_3283,,
79,BRACS_3309,,
80,BRACS_3311,,
81,BRACS_3312,,
82,BRACS_3334,,
83,BRACS_3336,,
84,BRACS_1003658,,
85,BRACS_1003659,,
86,BRACS_1003668,,
87,BRACS_1003669,,
88,BRACS_1003672,,
89,BRACS_1003686,,
90,BRACS_1003700,,
91,BRACS_1003706,,
92,BRACS_1003725,,
93,BRACS_1003734,,
94,BRACS_1412,,
95,BRACS_1842,,
96,BRACS_1843,,
97,BRACS_1845,,
98,BRACS_1846,,
99,BRACS_1847,,
100,BRACS_1850,,
101,BRACS_1851,,
102,BRACS_1852,,
103,BRACS_1870,,
104,BRACS_1906,,
105,BRACS_1940,,
106,BRACS_1942,,
107,BRACS_3324,,
108,BRACS_1275,,
109,BRACS_1424,,
110,BRACS_1608,,
111,BRACS_1980,,
112,BRACS_3295,,
113,BRACS_3296,,
114,BRACS_3298,,
115,BRACS_3300,,
116,BRACS_3337,,
117,BRACS_1244,,
118,BRACS_1270,,
119,BRACS_1326,,
120,BRACS_1335,,
121,BRACS_1337,,
122,BRACS_1409,,
123,BRACS_1495,,
124,BRACS_1498,,
125,BRACS_1581,,
126,BRACS_1596,,
127,BRACS_1604,,
128,BRACS_1606,,
129,BRACS_1618,,
130,BRACS_1621,,
131,BRACS_1642,,
132,BRACS_1667,,
133,BRACS_1780,,
134,BRACS_1782,,
135,BRACS_1785,,
136,BRACS_1786,,
137,BRACS_1787,,
138,BRACS_1789,,
139,BRACS_1791,,
140,BRACS_1793,,
141,BRACS_1834,,
142,BRACS_1836,,
143,BRACS_1837,,
144,BRACS_1873,,
145,BRACS_1881,,
146,BRACS_1914,,
147,BRACS_1917,,
148,BRACS_1918,,
149,BRACS_1946,,
150,BRACS_1949,,
151,BRACS_1957,,
152,BRACS_1958,,
153,BRACS_1959,,
154,BRACS_1963,,
155,BRACS_1995,,
156,BRACS_1996,,
157,BRACS_3273,,
158,BRACS_3278,,
159,BRACS_3310,,
160,BRACS_3317,,
161,BRACS_1003685,,
162,BRACS_1003707,,
163,BRACS_1334,,
